AdrID,AkpIDTase0,AkpIDTase1,AkpIDTase2,AkpIDTase3,AkpIDTase4,AkpIDTase5,AkpIDTase6,AkpIDTase7,AkpIDTase8,AdrAadress,KdIDAdressiStaatus,AdrOige,AdrSihtnumber,AdrMajaNr,ADS_ADR_ID,ADS_ADR_TEKST,ADS_ADS_OID,ADS_ADR_MUUDETI,ADS_ORIG_TUNNUS,ADS_MUUD_OBJEKTID,ADS_KOODAADRESS,ADS_ADOB_ID,ADSILID,IAsIDLooja,LoodiKpv,IAsIDMuutja,MuudetiKpv,KustutatiKpv,AsID
2587741,,52,255.0,2343.0,,,457N,,95XD,"Järva maakond, Järva vald, Järva-Madise küla, Koltsi-9",549,,85750,,,,MR01613367,,,,,7689211,,,,,,,
3672982,,45,736.0,,,0VJ5,,D1MK,LBNN,"Ida-Viru maakond, Sillamäe linn, Viru pst 37c-20",549,,68610,37c,,,ER01591473,,,,,10622534,,1869.0,2023-02-01 10:51:33,,,,23.0
609038,,37,353.0,8954.0,,,3D9W,,,"Harju maakond, Kuusalu vald, Valkla küla, Sepasauna",549,,35646,,,,ME00987923,,,,,4802192,,,,,,,
3091490,,79,793.0,8151.0,,0SVV,,BK0K,IIGB,"Tartu maakond, Tartu linn, Tartu linn, Kaunase pst 14-7",549,,36956,14,,,ER01788305,,,,,8717158,,5840.0,2017-02-11 12:54:39,,,,7.0
1632161,,37,198.0,6814.0,,0NWT,,8IWR,,"Harju maakond, Harku vald, Rannamõisa küla, Krati tee 42",549,,99327,42,,,ME03283369,,,,,5380045,,,,,,,
3098570,,68,624.0,6619.0,,0SXY,,BL3B,IMU8,"Pärnu maakond, Pärnu linn, Pärnu linn, Lai tn 8/2-21",549,,51497,8/2,,,MR01552533,,,,,8727884,,2516.0,2017-02-11 13:20:54,,,,43.0
3540172,,37,725.0,7453.0,,0RWT,,AXRI,,"Harju maakond, Saue vald, Saue linn, Vana-Keila mnt 92",549,,49286,92,,,EE00954226,,,,,10199146,,1893.0,2020-01-09 11:55:35,,,,17.0
3252321,,45,130.0,7337.0,,,24K7,,,"Ida-Viru maakond, Alutaguse vald, Sahargu küla, Tölga",549,,84747,,,,EE00673699,,,,,9145508,,3877.0,2017-06-11 15:50:05,,,,18.0
3387868,,79,793.0,8151.0,,0SID,,BL8H,JHFD,"Tartu maakond, Tartu linn, Tartu linn, Tähtvere tn 37-1",549,,99071,37,,,ER04103566,,,,,10893643,,,,,,,
2580173,,52,255.0,2073.0,,0MA4,,6MF8,GK08,"Järva maakond, Järva vald, Imavere küla, Sapi tee 1-2",549,,49917,1,,,ER01974084,,,,,7669097,,,,,,,
3620379,,79,291.0,7042.0,,06ZY,,CTQT,,"Tartu maakond, Kastre vald, Roiu alevik, Kesktänav 3a",549,,66980,3a,,,EE00736874,,,,,10406224,,6910.0,2021-09-11 15:28:14,,,,17.0
3435224,,37,890.0,4064.0,,0TVT,,C1S6,,"Harju maakond, Viimsi vald, Laiaküla, Seedri tee 2",549,,55123,2,,,EE01659752,,,,,9660140,,,,,,,
3540435,,71,502.0,3307.0,,,1Z1Y,,,"Rapla maakond, Märjamaa vald, Kojastu küla, Jaani-Hansu",549,,21703,,,,CU00549980,,,,,10194876,,5270.0,2020-01-09 11:53:33,,,,49.0
1080711,,37,890.0,4887.0,,08JH,,3GUZ,6RJM,"Harju maakond, Viimsi vald, Metsakasti küla, Marjamaa tee 20-4",549,,86379,20,,,ER01494932,,,,,4273941,,6684.0,2012-04-02 19:23:40,,,,39.0
3727478,,81,857.0,8248.0,,,G02X,,,"Valga maakond, Valga vald, Tinu küla, Väike Emajõgi",549,,11064,,,,CU03857013,,,,,10843703,,2712.0,2024-02-01 12:17:33,,,,22.0
3589555,,79,283.0,6932.0,,0ULA,,CO2N,,"Tartu maakond, Kambja vald, Reola küla, Moosi tee 4",549,,90149,4,,,ME03911648,,,,,10276382,,,,,,,
2775953,,45,321.0,265.0,,0878,,11UL,3OJM,"Ida-Viru maakond, Kohtla-Järve linn, Järve linnaosa, Olevi tn 30-53",549,,76902,30,,,ER01342426,,,,,8060929,,,,,,,
3061484,,68,624.0,6619.0,,0SGW,,BCZR,,"Pärnu maakond, Pärnu linn, Pärnu linn, Karjamaa tn 12",549,,62978,12,,,ME00726888,,,,,8747004,,403.0,2017-02-11 14:12:24,,,,41.0
3190302,,71,668.0,8788.0,,,1LR3,,,"Rapla maakond, Rapla vald, Uusküla, Jõepere",549,,26718,,,,CU00379944,,,,,10790888,,,,,,,
3528399,,52,834.0,8594.0,,0UI5,,CIF9,,"Järva maakond, Türi vald, Türi linn, Paide tn 15",549,,48559,15,,,ME00851234,,,,,10078818,,556.0,2020-11-05 14:06:10,,,,34.0
2612137,,74,714.0,3519.0,,,9JWR,,,"Saare maakond, Saaremaa vald, Kudjape alevik, 21139 Kuressaare-Marientali tee",549,,18180,,,,CU01920668,,,,,7738700,,,,,,,
2644282,,74,714.0,5257.0,,0ROH,,ATG9,,"Saare maakond, Saaremaa vald, Mändjala küla, Tervise tee 6",549,,58394,6,,,EE01046945,,,,,7828813,,,,,,,
3163231,,64,708.0,7579.0,,,3JQZ,,,"Põlva maakond, Räpina vald, Sikakurmu küla, Savi",549,,81943,,,,ME02985775,,,,,9903836,,,,,,,
3641602,,79,171.0,1586.0,,0SCR,,B3U6,L4Q8,"Tartu maakond, Elva vald, Elva linn, Valga mnt 13-2",549,,16963,13,,,ER04084671,,,,,10790621,,,,,,,
3759080,,68,637.0,4891.0,,,1NDS,,,"Pärnu maakond, Põhja-Pärnumaa vald, Metsaküla, Sonni",549,,10110,,,,CU00118496,,,,,11005366,,4823.0,2025-02-01 09:23:18,,,,17.0
3640104,,79,796.0,9681.0,,,GHUM,,,"Tartu maakond, Tartu vald, Väägvere küla, Karin-Kadri",549,,83404,,,,ME03871205,,,,,10513539,,5066.0,2022-11-07 09:32:42,,,,21.0
3045072,,68,624.0,6619.0,,0SZO,,B7UF,,"Pärnu maakond, Pärnu linn, Pärnu linn, Aisa tn 64",549,,57086,64,,,ME00703684,,,,,8695210,,3763.0,2017-02-11 12:16:39,,,,20.0
2117753,,37,784.0,596.0,,043T,,3KKL,,"Harju maakond, Tallinn, Pirita linnaosa, Looklev tee 22",549,,24378,22,,,EE01095111,,,,,6418907,,,,,,,
2119724,,37,784.0,298.0,,049U,,0VE1,,"Harju maakond, Tallinn, Kesklinna linnaosa, Nunne tn 2",549,,46989,2,,,EE00658009,,,,,10695563,,6282.0,2023-10-06 03:04:25,,,,30.0
2919267,,68,214.0,5403.0,,,3MQI,,,"Pärnu maakond, Häädemeeste vald, Nepste küla, Aruoja",549,,14087,,,,ME03077786,,,,,10461954,,,,,,,
3385878,,50,486.0,5097.0,,0TDC,,BSPZ,,"Jõgeva maakond, Mustvee vald, Mustvee linn, Liiva tn 10",549,,40833,10,,,EE01075320,,,,,9422251,,5099.0,2017-08-11 18:12:31,,,,24.0
3141843,,84,899.0,3927.0,,,4WI7,,,"Viljandi maakond, Viljandi vald, Kärstna küla, Kooli",549,,66585,,,,CU00500984,,,,,8834087,,1434.0,2017-02-11 17:53:10,,,,26.0
3772075,,68,637.0,2400.0,,,12UG,,,"Pärnu maakond, Põhja-Pärnumaa vald, Kaansoo küla, Heinaru",549,,87353,,,,ME00723391,,,,,11022730,,6326.0,2025-02-01 09:28:41,,,,20.0
3178662,,64,622.0,9010.0,,,FAR3,,,"Põlva maakond, Põlva vald, Vanaküla, Semmi",549,,61677,,,,EE00835586,,,,,10267093,,3398.0,2021-05-01 03:37:18,,,,24.0
3556254,,37,725.0,4739.0,,,A84J,,,"Harju maakond, Saue vald, Maidla küla, Maidla külakeskus",549,,91948,,,,ME01053175,,,,,10296192,,,,,,,
3547622,,37,725.0,8421.0,,032U,,3SI1,,"Harju maakond, Saue vald, Turba alevik, Jaama tee 31",549,,51697,31,,,ME02784542,,,,,10153338,,3730.0,2020-01-09 11:31:16,,,,22.0
2692694,,60,663.0,,,0245,,2EF6,,"Lääne-Viru maakond, Rakvere linn, Aasa tn 9",549,,60173,9,,,EE00909660,,,,,7906869,,,,,,,
2942265,,68,214.0,9539.0,,01RO,,1ZFF,2PNZ,"Pärnu maakond, Häädemeeste vald, Võiste alevik, Ringi tn 4-6",549,,63219,4,,,ER01295862,,,,,8374882,,,,,,,
3706998,,37,719.0,7362.0,,0VS2,,D6DU,LL82,"Harju maakond, Saku vald, Saku alevik, Tallinna mnt 1a-5",549,,60012,1a,,,ER03730439,,,,,10780802,,,,,,,
3642709,,79,796.0,2219.0,,,GJDN,,,"Tartu maakond, Tartu vald, Juula küla, Juulamõisa",549,,67041,,,,CU00439346,,,,,10522180,,,,,,,
3201795,,71,668.0,6826.0,,022F,,1HTF,7W0Q,"Rapla maakond, Rapla vald, Rapla linn, Välja tn 10-5",549,,81449,10,,,ER01550520,,,,,8944700,,3832.0,2017-03-11 15:10:42,,,,5.0
2268584,,37,784.0,298.0,,05XB,,0P06,,"Harju maakond, Tallinn, Kesklinna linnaosa, Kohila tn 3a",549,,37684,3a,,,ME00638137,,,,,9628232,,5058.0,2018-07-08 18:01:12,,,,27.0
3483737,,60,191.0,9270.0,,,C6RX,C8MN,,"Lääne-Viru maakond, Haljala vald, Vihula küla, Mõisaõue/4",549,,96833,4,,,ME03206350,,,,,9853298,,6437.0,2019-06-08 13:24:46,,,,13.0
1958991,,37,338.0,7457.0,,,D9X7,,,"Harju maakond, Kose vald, Saula küla, Kivisalu",549,,32729,,,,ME03930160,,,,,10966069,,,,,,,
3663886,,45,515.0,5356.0,,0S32,,B0C8,HK3W,"Ida-Viru maakond, Narva-Jõesuu linn, Narva-Jõesuu linn, E. Vilde tn 12-2",549,,72242,12,,,ER01692733,,,,,10606932,,681.0,2023-02-01 09:16:12,,,,7.0
2612856,,74,714.0,5044.0,,,4SW3,,,"Saare maakond, Saaremaa vald, Muratsi küla, Tammetalu",549,,28228,,,,ME02589441,,,,,7740400,,,,,,,
2115073,,37,784.0,339.0,,01KT,,2NAV,,"Harju maakond, Tallinn, Kristiine linnaosa, Tondi tn 72",549,,34671,72,,,EE01655589,,,,,10418437,,2520.0,2021-09-12 02:40:57,,,,44.0
2247514,,37,784.0,387.0,,03XX,,3F2P,30BQ,"Harju maakond, Tallinn, Lasnamäe linnaosa, Vikerlase tn 26-41",549,,82800,26,,,ER01310655,,,,,6566055,,,,,,,
2605584,,74,714.0,7837.0,,,F41L,,,"Saare maakond, Saaremaa vald, Suur-Randvere küla, Kuuse",549,,60409,,,,ME00798162,,,,,7763692,,,,,,,
2135802,,37,784.0,482.0,,05VR,,1SQO,0AHW,"Harju maakond, Tallinn, Mustamäe linnaosa, J. Sütiste tee 37-8",549,,57223,37,,,ER01182780,,,,,6421082,,,,,,,
2122641,,37,784.0,614.0,,062Q,,1967,,"Harju maakond, Tallinn, Põhja-Tallinna linnaosa, Neeme tn 2",549,,64687,2,,,EE00650146,,,,,6577402,,,,,,,
3303190,,71,317.0,1094.0,2DKM,,,9BNS,,"Rapla maakond, Kohila vald, Aespa alevik, Kapa vkt 41",549,,30220,41,,,ME00888610,,,,,9214982,,869.0,2017-07-11 10:55:27,,,,3.0
2920986,,68,430.0,9061.0,,,40G4,,,"Pärnu maakond, Lääneranna vald, Varbla küla, Männiku",549,,47810,,,,EE00732883,,,,,9622663,,,,,,,
2883557,,45,511.0,,,,D1B2,,,"Ida-Viru maakond, Narva linn, Jalgratta tee L5",549,,97826,,,,CU03164134,,,,,8256162,,,,,,,
3781580,,68,806.0,8720.0,,0L5L,,9U8Q,F8TJ,"Pärnu maakond, Tori vald, Urge küla, Urge tee 14-4",549,,26455,14,,,ER02273993,,,,,11040790,,6179.0,2025-02-01 09:34:07,,,,33.0
2950988,,68,430.0,3407.0,,,9U74,,,"Pärnu maakond, Lääneranna vald, Koonga küla, Võsa puurkaev",549,,27600,,,,CU00174044,,,,,8397593,,,,,,,
3309780,,71,317.0,1094.0,,0P2A,,9CX8,,"Rapla maakond, Kohila vald, Aespa alevik, Hiie tn 30",549,,11520,30,,,CU00160907,,,,,9223038,,6155.0,2017-07-11 11:13:44,,,,6.0
3536153,,37,719.0,7467.0,,0U4Q,,CKMB,,"Harju maakond, Saku vald, Saustinõmme küla, Kivitee 8",549,,19403,8,,,EE00989074,,,,,10955965,,,,,,,
3758319,,68,806.0,7607.0,,0TH3,,BT4M,,"Pärnu maakond, Tori vald, Sindi linn, Pärnu mnt 103",549,,94985,103,,,CU00428477,,,,,10991689,,6752.0,2025-02-01 09:18:29,,,,5.0
2828208,,45,511.0,,,01BD,,1VS7,,"Ida-Viru maakond, Narva linn, Lina tn 3",549,,12058,3,,,ME03639457,,,,,8285582,,,,,,,
2529707,,37,245.0,2452.0,,0KJM,,AM95,,"Harju maakond, Jõelähtme vald, Kaberneeme küla, Tõusu tee 7",549,,28873,7,,,CU00097436,,,,,7488942,,,,,,,
2849290,,60,901.0,3252.0,,,0WQN,,,"Lääne-Viru maakond, Vinni vald, Koeravere küla, Eha",549,,73792,,,,CU00571250,,,,,8187436,,,,,,,
2372623,,37,784.0,298.0,,05VY,,0XL8,F97Y,"Harju maakond, Tallinn, Kesklinna linnaosa, A. Lauteri tn 1-65a",549,,96235,1,,,ER01281981,,,,,10706034,,5023.0,2023-12-07 09:46:18,,,,19.0
3761767,,68,806.0,4314.0,,,6D2P,,,"Pärnu maakond, Tori vald, Levi küla, Karjama",549,,67243,,,,ME00724246,,,,,10995484,,2762.0,2025-02-01 09:19:56,,,,37.0
2800903,,60,903.0,1402.0,,067L,,313P,1Y8X,"Lääne-Viru maakond, Viru-Nigula vald, Aseri alevik, Kooli tn 7-9",549,,27796,7,,,ER01259760,,,,,8107948,,,,,,,
3358564,,50,486.0,6174.0,,,3JYF,,,"Jõgeva maakond, Mustvee vald, Piilsi küla, Kubja",549,,21097,,,,ME04029796,,,,,10690436,,,,,,,
3757580,,68,637.0,9164.0,,,5W3W,,,"Pärnu maakond, Põhja-Pärnumaa vald, Vee küla, Magasiaida",549,,27985,,,,CU00061425,,,,,10990703,,2758.0,2025-02-01 09:18:03,,,,4.0
3085229,,68,624.0,6619.0,,0SKY,,BIXG,,"Pärnu maakond, Pärnu linn, Pärnu linn, Mere pst 7",549,,94180,7,,,ME00705919,,,,,8769924,,5104.0,2017-02-11 15:21:23,,,,19.0
2868782,,60,901.0,5794.0,,,ECPU,,,"Lääne-Viru maakond, Vinni vald, Paasvere küla, Tiigi",549,,64507,,,,CU03937245,,,,,10367701,,2339.0,2021-10-08 13:45:04,,,,9.0
3024620,,68,624.0,4617.0,,,3IHB,,,"Pärnu maakond, Pärnu linn, Lõuka küla, Pedaka",549,,69772,,,,ME03936271,,,,,10336579,,,,,,,
3647494,,79,796.0,9687.0,,,GLEP,,,"Tartu maakond, Tartu vald, Väänikvere küla, Kopli",549,,89223,,,,CU00205990,,,,,10534265,,,,,,,
2552243,,37,198.0,8009.0,,0OML,,AQ6P,,"Harju maakond, Harku vald, Tabasalu alevik, Hämariku tee 1d",549,,65797,1d,,,EE03526531,,,,,7604216,,,,,,,
2365042,,37,784.0,482.0,,0N1L,,9U29,F74V,"Harju maakond, Tallinn, Mustamäe linnaosa, Sääse tn 11-194",549,,91690,11,,,ER01733450,,,,,6731394,,,,,,,
3346292,,50,486.0,4459.0,,06QW,,2AKJ,,"Jõgeva maakond, Mustvee vald, Lohusuu alevik, Vahemetsa tee 10",549,,33566,10,,,ME03417264,,,,,9299211,,43.0,2017-08-11 12:54:42,,,,13.0
2550234,,37,784.0,596.0,,0424,,APM5,,"Harju maakond, Tallinn, Pirita linnaosa, Kloostri tee 15",549,,69558,15,,,CU00449043,,,,,7591306,,6807.0,2017-05-09 08:20:25,,,,10.0
3159417,,71,668.0,6826.0,,021Q,,3CUZ,,"Rapla maakond, Rapla vald, Rapla linn, Jõe tn 25",549,,76770,25,,,ME02756794,,,,,8909930,,6184.0,2017-03-11 13:53:22,,,,19.0
2654927,,56,184.0,1201.0,,,BIWA,,,"Lääne maakond, Haapsalu linn, Allika küla, Meriski",549,,65590,,,,EE04048699,,,,,10907207,,,,,,,
2740798,,60,191.0,5786.0,,,63XN,,,"Lääne-Viru maakond, Haljala vald, Paasi küla, Mutionu",549,,82358,,,,CU00552114,,,,,8010571,,,,,,,
2981738,,81,824.0,3596.0,,,0BZ6,,,"Valga maakond, Tõrva vald, Kulli küla, Lustmetsa",549,,68988,,,,EE02744274,,,,,9744979,,,,,,,
2596716,,45,803.0,3375.0,,,ARLT,,,"Ida-Viru maakond, Toila vald, Konju küla, Aleuriidi",549,,60425,,,,CU02097747,,,,,7714621,,,,,,,
3338382,,87,698.0,5732.0,,,5D9C,,,"Võru maakond, Rõuge vald, Ortumäe küla, Trolla",549,,56570,,,,CU00393979,,,,,9338894,,6132.0,2017-08-11 14:19:23,,,,30.0
3150980,,84,899.0,7295.0,,0LTN,,8AB6,EK79,"Viljandi maakond, Viljandi vald, Saarepeedi küla, Lõuna tee 3-2",549,,39588,3,,,ER01902044,,,,,8828019,,474.0,2017-02-11 17:45:55,,,,10.0
585404,,37,296.0,,,,173S,,,"Harju maakond, Keila linn, Keila-Paldiski 0,7-1,5 km",549,,34352,,,,CU00139760,,,,,9739272,,,,,,,
2688842,,60,663.0,,,02CX,,2BA8,,"Lääne-Viru maakond, Rakvere linn, J. Kunderi tn 4",549,,65675,4,,,CU00375219,,,,,7901669,,,,,,,
459497,,37,446.0,,,010W,,3778,,"Harju maakond, Maardu linn, Pirnipuu pst 130",549,,89242,130,,,CU00239427,,,,,410110,,677.0,2002-06-09 14:01:03,,,,10.0
614411,,37,353.0,6065.0,,,4OKN,,,"Harju maakond, Kuusalu vald, Pedaspea küla, Luite",549,,10973,,,,CU00226237,,,,,9527077,,,,,,,
3719265,,81,857.0,4677.0,,,FMWR,,,"Valga maakond, Valga vald, Lüllemäe küla, 23201 Puurina-Lüllemäe-Litsmetsa tee",549,,85751,,,,CU03748017,,,,,10822613,,3367.0,2024-02-01 12:11:44,,,,26.0
2570706,,52,255.0,2341.0,,06DA,,3FLN,,"Järva maakond, Järva vald, Järva-Jaani alev, Pikk tn 42",549,,75294,42,,,ME01132280,,,,,7699589,,,,,,,
3164626,,79,291.0,4658.0,,,0I0Y,,,"Tartu maakond, Kastre vald, Lääniste küla, Nagla",549,,41031,,,,ME00754398,,,,,8880169,,6165.0,2017-03-11 12:47:41,,,,10.0
3686396,,45,803.0,3265.0,,0VLC,,D3F6,,"Ida-Viru maakond, Toila vald, Kohtla-Nõmme alev, Tähe tn 62c",549,,75762,62c,,,ME02498302,,,,,10671655,,3821.0,2023-03-04 10:05:25,,,,28.0
3237598,,87,917.0,6482.0,,,1Z4L,,,"Võru maakond, Võru vald, Puusepa küla, Keskoja",549,,45291,,,,ME03639512,,,,,9060975,,1124.0,2017-06-11 12:24:36,,,,25.0
2587522,,52,255.0,4882.0,,,D14E,,,"Järva maakond, Järva vald, Merja küla, Merja koolikoht",549,,63849,,,,CU03159226,,,,,7688579,,,,,,,
3134221,,84,899.0,4548.0,,,6TNB,,,"Viljandi maakond, Viljandi vald, Luiga küla, Tokerpilli",549,,81587,,,,ME03365705,,,,,9949681,,5794.0,2019-10-12 18:02:26,,,,1.0
260080,,74,478.0,4189.0,,,6E5O,,,"Saare maakond, Muhu vald, Leeskopa küla, Vana-Jüri",549,,85543,,,,ME00810822,,,,,1113105,,,,,,,
2793955,,45,321.0,340.0,,08E7,,5NDQ,0ODY,"Ida-Viru maakond, Kohtla-Järve linn, Kukruse linnaosa, Lehe tn 32-15",549,,58099,32,,,MR01201005,,,,,8094876,,,,,,,
3222486,,87,917.0,2789.0,,,1B7B,,,"Võru maakond, Võru vald, Kasaritsa küla, Suvila",549,,14385,,,,ME01165369,,,,,9179727,,1139.0,2017-06-11 17:15:07,,,,4.0
2549659,,37,784.0,482.0,,0N1L,,9WTG,H0VF,"Harju maakond, Tallinn, Mustamäe linnaosa, Sääse tn 12-21",549,,14963,12,,,ER03641609,,,,,7589496,,3064.0,2017-01-09 16:00:29,,,,25.0
3084761,,79,793.0,8151.0,,0SV9,,B7M2,IEHT,"Tartu maakond, Tartu linn, Tartu linn, Kalda tee 24-1",549,,84468,24,,,ER01445999,,,,,8706815,,4089.0,2017-02-11 12:37:31,,,,36.0
3248178,,87,917.0,5531.0,,,1XQS,,,"Võru maakond, Võru vald, Nõnova küla, Suurepõllu",549,,73342,,,,CU00211214,,,,,9524826,,,,,,,
3383865,,50,618.0,6537.0,,0TB3,,BS10,,"Jõgeva maakond, Põltsamaa vald, Põltsamaa linn, Saare tn 10",549,,58310,10,,,CU00330239,,,,,10753616,,,,,,,
3141640,,64,284.0,7897.0,,,7B3Q,,,"Põlva maakond, Kanepi vald, Sõreste küla, Seeme",549,,24832,,,,CU00125007,,,,,8842257,,919.0,2017-02-11 18:03:08,,,,14.0
3296755,,45,442.0,3194.0,,0T6N,,BOLU,,"Ida-Viru maakond, Lüganuse vald, Kiviõli linn, Turu tn 3e",549,,86056,3e,,,ME03384451,,,,,9208538,,4804.0,2017-06-11 18:38:23,,,,30.0
3382744,,50,618.0,6537.0,,0TDX,,BRB0,JEYU,"Jõgeva maakond, Põltsamaa vald, Põltsamaa linn, Tartu mnt 1-9",549,,73115,1,,,ER01463689,,,,,9412611,,3950.0,2017-08-11 17:52:21,,,,25.0
2111559,,37,784.0,596.0,,04KR,,1OJK,,"Harju maakond, Tallinn, Pirita linnaosa, Ussilaka tee 9",549,,20494,9,,,CU00449232,,,,,6554709,,,,,,,
2579872,,52,255.0,2506.0,,,26LL,,,"Järva maakond, Järva vald, Kagavere küla, Ardani",549,,28623,,,,ME02601523,,,,,7687235,,,,,,,
3749875,,52,567.0,5861.0,,0W1W,,DB33,LT4W,"Järva maakond, Paide linn, Paide linn, Mündi tn 43-4",549,,78997,43,,,ER01737913,,,,,10947811,,6346.0,2024-02-09 10:51:11,,,,16.0
3244553,,60,928.0,9549.0,,,1SJT,,,"Lääne-Viru maakond, Väike-Maarja vald, Võivere küla, Tuuliku",549,,46624,,,,CU00047265,,,,,9062390,,3985.0,2017-06-11 12:27:33,,,,41.0
3161425,,71,668.0,7840.0,,,9DUF,,,"Rapla maakond, Rapla vald, Suurekivi küla, Tõrvaugu",549,,70940,,,,CU00119946,,,,,8860844,,1074.0,2017-03-11 12:06:54,,,,7.0
2244656,,37,784.0,387.0,,03JY,,9F4G,DNYA,"Harju maakond, Tallinn, Lasnamäe linnaosa, Raadiku tn 8/1-154",549,,77757,8/1,,,ER01900446,,,,,6580779,,,,,,,
3344218,,87,698.0,6434.0,,,5SCK,,,"Võru maakond, Rõuge vald, Punsa küla, Punsa",549,,20254,,,,CU00618297,,,,,9401084,,2182.0,2017-08-11 16:50:24,,,,15.0
2164098,,37,784.0,482.0,,03WB,,1RLP,2I4T,"Harju maakond, Tallinn, Mustamäe linnaosa, Akadeemia tee 2-72",549,,78597,2,,,ER01285761,,,,,6564835,,,,,,,
2840486,,79,586.0,4889.0,,,D3Q9,,,"Tartu maakond, Peipsiääre vald, Metsakivi küla, Kuusikuserva",549,,89963,,,,CU00538658,,,,,8175350,,,,,,,
2789640,,60,792.0,8140.0,,021D,,2RFL,6N6Y,"Lääne-Viru maakond, Tapa vald, Tapa linn, Eha tn 15-33",549,,21592,15,,,ER01488713,,,,,8085737,,,,,,,
3550748,,37,725.0,1216.0,,0PGA,,APUY,JRUH,"Harju maakond, Saue vald, Alliku küla, Koru põik 1-1",549,,42142,1,,,ER03713842,,,,,10147901,,6542.0,2020-01-09 11:26:39,,,,26.0
2878317,,45,511.0,,,014F,,AK7G,,"Ida-Viru maakond, Narva linn, Vesiroosi tn 85",549,,71925,85,,,ME02624557,,,,,8304528,,,,,,,
610949,,37,890.0,1675.0,,06AH,,3RKE,,"Harju maakond, Viimsi vald, Haabneeme alevik, Rebase tee 9",549,,92662,9,,,CU00557390,,,,,9855279,,3894.0,2019-09-08 12:29:46,,,,24.0
3163340,,79,291.0,5160.0,,,5SU9,,,"Tartu maakond, Kastre vald, Mõra küla, Kuuse",549,,96997,,,,ME03825868,,,,,9964352,,3603.0,2020-03-01 13:50:46,,,,5.0
3107416,,68,624.0,6619.0,,0SO2,,BIUD,ISMG,"Pärnu maakond, Pärnu linn, Pärnu linn, Ringi tn 37-34",549,,97650,37,,,ER01414895,,,,,8742832,,1068.0,2017-02-11 14:01:40,,,,2.0
3459273,,37,784.0,387.0,,03OP,,1RH7,K10Z,"Harju maakond, Tallinn, Lasnamäe linnaosa, Punane tn 6-221",549,,20234,6,,,MR03763750,,,,,9791536,,5292.0,2019-07-06 14:02:47,,,,30.0
2250421,,37,784.0,298.0,,0MQF,,82NA,,"Harju maakond, Tallinn, Kesklinna linnaosa, Tiiu tn 12a",549,,99662,12a,,,CU02005917,,,,,6618499,,,,,,,
3758737,,68,806.0,7529.0,,,DTPM,,,"Pärnu maakond, Tori vald, Selja küla, Hoidlate",549,,93058,,,,ME03089175,,,,,11037210,,2923.0,2025-02-01 09:33:03,,,,26.0
2488599,,74,478.0,9027.0,,,ENJB,,,"Saare maakond, Muhu vald, Vanamõisa küla, Piirinurga",549,,80673,,,,ME01906391,,,,,7319241,,1767.0,2016-12-09 09:20:23,,,,47.0
3755263,,79,793.0,8151.0,,0SM9,,D9H0,LVB8,"Tartu maakond, Tartu linn, Tartu linn, Pikk tn 39-67",549,,85973,39,,,ER04161055,,,,,10978112,,,,,,,
3254649,,84,615.0,2304.0,,,3OS4,,,"Viljandi maakond, Põhja-Sakala vald, Jälevere küla, Vahtrapuu",549,,50959,,,,ME04166592,,,,,10987243,,,,,,,
2337588,,37,784.0,176.0,,03P7,,0NK2,DKL3,"Harju maakond, Tallinn, Haabersti linnaosa, Järveotsa tee 39-18",549,,90352,39,,,ER01927844,,,,,6583385,,,,,,,
3727559,,87,145.0,4564.0,,,BL45,,,"Võru maakond, Antsla vald, Lusti küla, Ristipõllu",549,,16917,,,,CU03850232,,,,,10843769,,726.0,2024-02-01 12:17:34,,,,10.0
2976098,,81,557.0,5567.0,,,EONO,,,"Valga maakond, Otepää vald, Nüpli küla, Tamme",549,,55029,,,,EE02525125,,,,,8486256,,4100.0,2017-01-11 11:50:39,,,,35.0
3055728,,68,624.0,6619.0,,0SMU,,BB55,,"Pärnu maakond, Pärnu linn, Pärnu linn, Niidu tn 2",549,,80127,2,,,ME03110823,,,,,10545561,,,,,,,
2338616,,37,784.0,387.0,,03JY,,1RAP,23S6,"Harju maakond, Tallinn, Lasnamäe linnaosa, Raadiku tn 21-12",549,,11413,21,,,ER01267194,,,,,6477339,,,,,,,
2786679,,45,321.0,120.0,,089B,,37XL,4PTM,"Ida-Viru maakond, Kohtla-Järve linn, Ahtme linnaosa, Maleva tn 39-6",549,,71455,39,,,ER01390729,,,,,8079332,,,,,,,
3317006,,71,317.0,4811.0,,07MU,,876U,,"Rapla maakond, Kohila vald, Masti küla, Pähklimetsa tn 10",549,,69511,10,,,ME03328253,,,,,9237997,,2903.0,2017-07-11 11:44:09,,,,25.0
2573931,,52,255.0,4214.0,,,618Y,,,"Järva maakond, Järva vald, Lehtmetsa küla, Kalda",549,,77195,,,,EE00824535,,,,,7696984,,,,,,,
3124506,,79,793.0,8151.0,,0SQ3,,B6KG,J4BI,"Tartu maakond, Tartu linn, Tartu linn, Anne tn 30-57",549,,71503,30,,,ER01337710,,,,,8773878,,5060.0,2017-02-11 15:34:18,,,,21.0
3414690,,37,198.0,7870.0,,0TOK,,BX2F,,"Harju maakond, Harku vald, Suurupi küla, Liivakivi tee 59",549,,85230,59,,,EE02290607,,,,,9515572,,3492.0,2018-02-03 15:51:44,,,,42.0
