IAdrID,AdrID,IsID,IAdrKehtibAlatesKpv,IAdrKehtibKuniKpv,KdIDAadressiLiik,KdIDAadressiStaatus,DokIDAlus,IAdrIDJargmine,DokIDLopuAlus,ADSILID,IAdrPiirang,IAsIDLooja,LoodiKpv,IAsIDMuutja,MuudetiKpv,KustutatiKpv,AsID
5989,2926656,2488,1990-01-01 00:00:00.000000,,554,549,5989,,,,,34.0,1990-01-01,,,,2
5990,3189583,2738,1990-01-01 00:00:00.000000,2013-02-07 00:00:00.000000,557,550,5990,5991.0,5991.0,,,34.0,1990-01-01,102.0,2018-03-18 00:00:00.000000,,2
5991,3342640,2738,2013-02-08 00:00:00.000000,2018-07-04 00:00:00.000000,557,550,5991,5992.0,5992.0,,,199.0,1992-08-19,,,,30
5992,2266331,2738,2018-07-05 00:00:00.000000,,554,549,5992,,,,,172.0,2008-12-15,,,,1
5993,3189583,2031,1990-01-01 00:00:00.000000,2013-02-07 00:00:00.000000,557,550,5993,5994.0,5994.0,,,34.0,1990-01-01,165.0,2020-04-02 00:00:00.000000,,2
5994,3342640,2031,2013-02-08 00:00:00.000000,2018-07-04 00:00:00.000000,557,550,5994,5995.0,5995.0,,,114.0,2004-06-22,,,,7
5995,2266331,2031,2018-07-05 00:00:00.000000,,554,549,5995,,,,,222.0,2003-07-31,,,,39
5996,3548840,2041,1990-01-01 00:00:00.000000,2008-01-04 00:00:00.000000,557,550,5996,5997.0,5997.0,,,34.0,1990-01-01,231.0,2009-05-19 00:00:00.000000,,2
5997,453513,2041,2008-01-05 00:00:00.000000,2008-09-04 00:00:00.000000,557,550,5997,5998.0,5998.0,,,275.0,2007-02-07,,,2012-04-30 00:00:00.000000,14
5998,3693924,2041,2008-09-05 00:00:00.000000,,554,549,5998,,,,,178.0,2005-03-02,,,,23
5999,2614829,2042,1990-01-01 00:00:00.000000,,554,549,5999,,,,,34.0,1990-01-01,,,,2
6000,3437546,2044,1990-01-01 00:00:00.000000,2016-01-29 00:00:00.000000,557,550,6000,6001.0,6001.0,,,34.0,1990-01-01,171.0,2019-04-03 00:00:00.000000,,2
6001,361654,2044,2016-01-30 00:00:00.000000,2020-05-18 00:00:00.000000,557,550,6001,6002.0,6002.0,,,334.0,2014-01-25,45.0,2020-10-08 00:00:00.000000,,5
6002,3769363,2044,2020-05-19 00:00:00.000000,,554,549,6002,,,,,336.0,1996-11-26,,,,9
6003,2604066,3367,1999-02-27 00:00:00.000000,,554,549,6003,,,,,313.0,1991-12-04,,,,22
6004,2604066,2048,1999-02-27 00:00:00.000000,,554,549,6004,,,,,339.0,1998-04-09,,,,19
6005,2604066,2980,1999-02-27 00:00:00.000000,,554,549,6005,,,,,88.0,1990-01-25,,,,42
6006,2604066,3073,1999-02-27 00:00:00.000000,,554,549,6006,,,,,122.0,1993-06-15,,,,26
6007,3239332,2050,1990-01-01 00:00:00.000000,1997-01-28 00:00:00.000000,557,550,6007,6008.0,6008.0,,,34.0,1990-01-01,,,,2
6008,2646246,2050,1997-01-29 00:00:00.000000,,554,549,6008,,,,,150.0,1996-01-03,,,,29
6009,2120672,2595,1990-01-01 00:00:00.000000,2000-07-07 00:00:00.000000,557,550,6009,6010.0,6010.0,,,34.0,1990-01-01,,,,2
6010,2859093,2595,2000-07-08 00:00:00.000000,2015-08-25 00:00:00.000000,557,550,6010,6011.0,6011.0,,,96.0,1995-10-01,116.0,2020-01-21 00:00:00.000000,,4
6011,3675904,2595,2015-08-26 00:00:00.000000,,554,549,6011,,,,,317.0,2001-01-02,,,,35
6012,2120672,2052,1990-01-01 00:00:00.000000,2000-07-07 00:00:00.000000,557,550,6012,6013.0,6013.0,,,34.0,1990-01-01,179.0,2013-03-14 00:00:00.000000,,2
6013,2859093,2052,2000-07-08 00:00:00.000000,2015-08-25 00:00:00.000000,557,550,6013,6014.0,6014.0,,,237.0,1996-11-05,204.0,2017-10-12 00:00:00.000000,,13
6014,3675904,2052,2015-08-26 00:00:00.000000,,554,549,6014,,,,,125.0,1998-01-22,295.0,2013-04-23 00:00:00.000000,,2
6015,2120672,2190,1990-01-01 00:00:00.000000,2000-07-07 00:00:00.000000,557,550,6015,6016.0,6016.0,,,34.0,1990-01-01,198.0,2000-07-23 00:00:00.000000,,2
6016,2859093,2190,2000-07-08 00:00:00.000000,2015-08-25 00:00:00.000000,557,550,6016,6017.0,6017.0,,,314.0,1994-02-15,,,,48
6017,3675904,2190,2015-08-26 00:00:00.000000,,554,549,6017,,,,,329.0,1997-04-14,,,,24
6018,2120672,4341,1990-01-01 00:00:00.000000,2000-07-07 00:00:00.000000,557,550,6018,6019.0,6019.0,,,34.0,1990-01-01,,,,2
6019,2859093,4341,2000-07-08 00:00:00.000000,2015-08-25 00:00:00.000000,557,550,6019,6020.0,6020.0,,,51.0,1997-10-12,,,,46
6020,3675904,4341,2015-08-26 00:00:00.000000,,554,549,6020,,,,,162.0,2010-11-25,,,,24
6021,3129138,2057,1992-11-05 19:46:15.045953,,554,549,6021,,,,,171.0,1992-04-28,,,,20
6022,3501042,2060,2013-05-28 19:46:15.045953,,554,549,6022,,,,,249.0,2006-11-28,,,,50
6023,3501042,2347,2013-05-28 19:46:15.045953,,554,549,6023,,,,,157.0,2002-02-28,,,,13
6024,2989710,2062,1990-01-01 00:00:00.000000,1995-02-10 00:00:00.000000,557,550,6024,6025.0,6025.0,,,34.0,1990-01-01,,,,2
6025,2694918,2062,1995-02-11 00:00:00.000000,2018-10-13 00:00:00.000000,557,550,6025,6026.0,6026.0,,,11.0,1990-04-17,,,,10
6026,3318425,2062,2018-10-14 00:00:00.000000,,554,549,6026,,,,,335.0,2001-05-01,,,,50
6027,3335947,2068,1994-02-17 19:46:15.045953,,554,549,6027,,,,,151.0,1992-07-08,,,,25
6028,3335947,2350,1994-02-17 19:46:15.045953,,554,549,6028,,,,,25.0,1990-08-23,,,,7
6029,174630,2070,1990-01-01 00:00:00.000000,1997-01-01 00:00:00.000000,557,550,6029,6030.0,6030.0,,,34.0,1990-01-01,12.0,2020-01-08 00:00:00.000000,,2
6030,3162562,2070,1997-01-02 00:00:00.000000,2010-05-22 00:00:00.000000,557,550,6030,6031.0,6031.0,,,71.0,1996-01-19,,,2017-07-27 00:00:00.000000,13
6031,3508511,2070,2010-05-23 00:00:00.000000,,554,549,6031,,,,,179.0,2009-04-07,82.0,2012-11-02 00:00:00.000000,,46
6032,174630,3336,1990-01-01 00:00:00.000000,1997-01-01 00:00:00.000000,557,550,6032,6033.0,6033.0,,,34.0,1990-01-01,,,,2
6033,3162562,3336,1997-01-02 00:00:00.000000,2010-05-22 00:00:00.000000,557,550,6033,6034.0,6034.0,,,89.0,1996-09-26,,,,38
6034,3508511,3336,2010-05-23 00:00:00.000000,,554,549,6034,,,,,63.0,2004-08-10,,,,20
6035,3045293,2079,1990-01-01 00:00:00.000000,2003-06-03 00:00:00.000000,557,550,6035,6036.0,6036.0,,,34.0,1990-01-01,,,,2
6036,3179677,2079,2003-06-04 00:00:00.000000,,554,549,6036,,,,,301.0,1990-06-07,,,,47
6037,3222714,3326,2012-10-10 00:00:00.000000,2016-07-29 00:00:00.000000,557,550,6037,6038.0,6038.0,,,306.0,1995-01-15,,,,18
6038,3341017,3326,2016-07-30 00:00:00.000000,2024-09-24 19:46:15.045953,557,550,6038,,,,,107.0,2007-04-07,,,,1
6039,3341017,3666,2023-09-07 19:46:15.045953,2024-09-24 19:46:15.045953,557,550,6039,,,,,328.0,1997-09-10,,,,10
6040,3341017,2081,2023-09-07 19:46:15.045953,2024-09-24 19:46:15.045953,557,550,6040,,,,,144.0,1993-05-18,,,,22
6041,3341017,2246,2023-09-07 19:46:15.045953,2024-09-24 19:46:15.045953,557,550,6041,,,,,258.0,1990-02-05,,,,30
6042,3222714,4727,2012-10-10 00:00:00.000000,2016-07-29 00:00:00.000000,557,550,6042,6043.0,6043.0,,,256.0,2008-03-21,108.0,2016-10-04 00:00:00.000000,,9
6043,3341017,4727,2016-07-30 00:00:00.000000,2024-09-24 19:46:15.045953,557,550,6043,,,,,231.0,2013-10-16,,,,23
6044,2940768,4063,1990-01-01 00:00:00.000000,,554,549,6044,,,,,34.0,1990-01-01,,,,2
6045,2940768,2082,1990-01-01 00:00:00.000000,,554,549,6045,,,,,34.0,1990-01-01,,,,2
6046,3187533,2089,1990-01-01 00:00:00.000000,1997-11-10 00:00:00.000000,557,550,6046,6047.0,6047.0,,,34.0,1990-01-01,104.0,2014-12-21 00:00:00.000000,,2
6047,3091658,2089,1997-11-11 00:00:00.000000,2006-08-04 00:00:00.000000,557,550,6047,6048.0,6048.0,,,50.0,1997-01-25,,,,47
6048,2111191,2089,2006-08-05 00:00:00.000000,,554,549,6048,,,,,41.0,1997-06-29,,,,46
6049,2970933,2093,2004-11-17 19:46:15.045953,2011-09-26 00:00:00.000000,557,550,6049,6050.0,6050.0,,,156.0,1990-03-31,342.0,2019-02-27 00:00:00.000000,,37
6050,3193866,2093,2011-09-27 00:00:00.000000,2012-08-24 00:00:00.000000,557,550,6050,6051.0,6051.0,,,237.0,2010-11-14,12.0,2020-01-08 00:00:00.000000,,13
6051,431579,2093,2012-08-25 00:00:00.000000,2013-04-20 19:46:15.045953,557,550,6051,,,,,311.0,2006-10-10,,,,10
6052,3367253,2097,1990-01-01 00:00:00.000000,1994-01-14 00:00:00.000000,557,550,6052,6053.0,6053.0,,,34.0,1990-01-01,234.0,2005-12-24 00:00:00.000000,,2
6053,2760389,2097,1994-01-15 00:00:00.000000,2004-01-13 00:00:00.000000,557,550,6053,6054.0,6054.0,,,196.0,1993-03-13,,,,28
6054,3729448,2097,2004-01-14 00:00:00.000000,,554,549,6054,,,,,150.0,1991-04-27,249.0,2008-03-20 00:00:00.000000,,29
6055,3367253,2340,1990-01-01 00:00:00.000000,1994-01-14 00:00:00.000000,557,550,6055,6056.0,6056.0,,,34.0,1990-01-01,189.0,1999-12-14 00:00:00.000000,,2
6056,2760389,2340,1994-01-15 00:00:00.000000,2004-01-13 00:00:00.000000,557,550,6056,6057.0,6057.0,,,59.0,1991-08-25,273.0,2019-07-03 00:00:00.000000,,20
6057,3729448,2340,2004-01-14 00:00:00.000000,,554,549,6057,,,,,109.0,1996-11-30,284.0,2012-10-31 00:00:00.000000,,6
6058,3312191,3946,2019-08-11 19:46:15.045953,2023-09-01 19:46:15.045953,557,550,6058,,,,,201.0,1993-07-20,,,,4
6059,3312191,2100,2019-08-11 19:46:15.045953,2023-09-01 19:46:15.045953,557,550,6059,,,,,159.0,2001-06-23,,,,2
6060,3043995,2101,2006-06-23 00:00:00.000000,,554,549,6060,,,,,270.0,1995-06-15,,,,33
6061,3043995,4981,2006-06-23 00:00:00.000000,,554,549,6061,,,,,141.0,2005-09-27,21.0,2017-03-06 00:00:00.000000,,50
6062,3160389,2406,1996-08-04 00:00:00.000000,2012-05-23 00:00:00.000000,557,550,6062,6063.0,6063.0,,,169.0,1994-08-11,249.0,2013-10-25 00:00:00.000000,,32
6063,3188214,2406,2012-05-24 00:00:00.000000,,554,549,6063,,,,,185.0,1995-03-06,,,,22
6064,2575909,3113,1996-11-25 19:46:15.045953,2012-05-10 00:00:00.000000,557,550,6064,6065.0,6065.0,,,185.0,1994-04-11,177.0,2019-05-13 00:00:00.000000,,22
6065,3188214,3113,2012-05-11 00:00:00.000000,,554,549,6065,,,,,63.0,2011-10-05,,,,20
6066,2575909,3438,1996-11-25 19:46:15.045953,2012-05-10 00:00:00.000000,557,550,6066,6067.0,6067.0,,,301.0,1993-03-08,101.0,2018-11-16 00:00:00.000000,,47
6067,3188214,3438,2012-05-11 00:00:00.000000,,554,549,6067,,,,,87.0,1996-12-17,,,,31
6068,2575909,3787,1996-11-25 19:46:15.045953,2012-05-10 00:00:00.000000,557,550,6068,6069.0,6069.0,,,31.0,1995-06-08,,,,3
6069,3188214,3787,2012-05-11 00:00:00.000000,,554,549,6069,,,,,332.0,2004-12-13,,,,18
6070,2921111,3528,1990-01-01 00:00:00.000000,1992-04-07 00:00:00.000000,557,550,6070,6071.0,6071.0,,,34.0,1990-01-01,,,,2
6071,3541130,3528,1992-04-08 00:00:00.000000,2000-08-11 00:00:00.000000,557,550,6071,6072.0,6072.0,,,144.0,1991-02-22,,,,22
6072,3759437,3528,2000-08-12 00:00:00.000000,,554,549,6072,,,,,174.0,1994-03-25,,,,15
6073,2921111,2109,1990-01-01 00:00:00.000000,1992-04-07 00:00:00.000000,557,550,6073,6074.0,6074.0,,,34.0,1990-01-01,,,,2
6074,3541130,2109,1992-04-08 00:00:00.000000,2000-08-11 00:00:00.000000,557,550,6074,6075.0,6075.0,,,313.0,1991-08-01,343.0,2009-12-17 00:00:00.000000,,22
6075,3759437,2109,2000-08-12 00:00:00.000000,,554,549,6075,,,,,187.0,1994-06-19,158.0,2014-10-25 00:00:00.000000,,5
6076,3778934,2115,1991-08-18 19:46:15.045953,2016-12-13 00:00:00.000000,557,550,6076,6077.0,6077.0,,,234.0,1990-08-09,,,,1
6077,3659298,2115,2016-12-14 00:00:00.000000,2020-04-01 00:00:00.000000,557,550,6077,6078.0,6078.0,,,340.0,2011-06-02,213.0,2020-12-20 00:00:00.000000,,37
6078,3302545,2115,2020-04-02 00:00:00.000000,,554,549,6078,,,,,76.0,2010-10-25,,,,39
6079,3778934,4907,1991-08-18 19:46:15.045953,2016-12-13 00:00:00.000000,557,550,6079,6080.0,6080.0,,,11.0,1991-04-07,73.0,2019-05-20 00:00:00.000000,,10
6080,3659298,4907,2016-12-14 00:00:00.000000,2020-04-01 00:00:00.000000,557,550,6080,6081.0,6081.0,,,265.0,1990-07-22,99.0,2020-12-25 00:00:00.000000,,7
6081,3302545,4907,2020-04-02 00:00:00.000000,,554,549,6081,,,,,209.0,1997-09-29,315.0,2009-01-09 00:00:00.000000,,7
6082,3066081,2116,1990-01-01 00:00:00.000000,2001-01-30 00:00:00.000000,557,550,6082,6083.0,6083.0,,,34.0,1990-01-01,,,,2
6083,3556121,2116,2001-01-31 00:00:00.000000,2008-06-04 00:00:00.000000,557,550,6083,6084.0,6084.0,,,164.0,2000-12-11,206.0,2011-04-02 00:00:00.000000,,10
6084,3160372,2116,2008-06-05 00:00:00.000000,,554,549,6084,,,,,195.0,1999-01-10,298.0,1999-02-15 00:00:00.000000,,24
6085,2267614,2236,1990-01-01 00:00:00.000000,,554,549,6085,,,,,34.0,1990-01-01,,,,2
6086,2267614,2120,1990-01-01 00:00:00.000000,,554,549,6086,,,,,34.0,1990-01-01,303.0,2019-04-07 00:00:00.000000,,2
6087,2879813,2124,1990-01-01 00:00:00.000000,2010-12-03 00:00:00.000000,557,550,6087,6088.0,6088.0,,,34.0,1990-01-01,37.0,2018-03-26 00:00:00.000000,,2
6088,2149819,2124,2010-12-04 00:00:00.000000,2012-07-27 00:00:00.000000,557,550,6088,6089.0,6089.0,,,65.0,2004-10-31,47.0,2015-10-04 00:00:00.000000,,41
6089,2108528,2124,2012-07-28 00:00:00.000000,,554,549,6089,,,,,109.0,1993-03-04,208.0,1998-06-22 00:00:00.000000,,6
6090,3031551,2126,1990-01-01 00:00:00.000000,,554,549,6090,,,,,34.0,1990-01-01,185.0,2015-10-16 00:00:00.000000,,2
6091,2603203,3956,2004-06-02 00:00:00.000000,,554,549,6091,,,,,270.0,2002-02-11,,,,33
6092,2603203,2129,2004-06-02 00:00:00.000000,,554,549,6092,,,,,19.0,1992-12-20,222.0,2020-06-17 00:00:00.000000,,22
6093,3716157,2130,1990-01-01 00:00:00.000000,2020-02-12 00:00:00.000000,557,550,6093,6094.0,6094.0,,,34.0,1990-01-01,,,,2
6094,1202226,2130,2020-02-13 00:00:00.000000,,554,549,6094,,,,,252.0,2019-12-05,,,,12
6095,2970739,2131,1990-01-01 00:00:00.000000,,554,549,6095,,,,,34.0,1990-01-01,176.0,1990-07-06 00:00:00.000000,,2
6096,377363,2133,1990-01-01 00:00:00.000000,2017-11-10 00:00:00.000000,557,550,6096,6097.0,6097.0,,,34.0,1990-01-01,161.0,2018-03-08 00:00:00.000000,2018-11-19 00:00:00.000000,2
6097,3721590,2133,2017-11-11 00:00:00.000000,,554,549,6097,,,,,6.0,1991-05-23,,,,4
6098,2641845,2928,1990-01-01 00:00:00.000000,2009-02-19 00:00:00.000000,557,550,6098,6099.0,6099.0,,,34.0,1990-01-01,,,,2
6099,2614400,2928,2009-02-20 00:00:00.000000,,554,549,6099,,,,,339.0,2007-06-04,,,,19
6100,2641845,2134,1990-01-01 00:00:00.000000,2009-02-19 00:00:00.000000,557,550,6100,6101.0,6101.0,,,34.0,1990-01-01,333.0,2018-02-14 00:00:00.000000,,2
6101,2614400,2134,2009-02-20 00:00:00.000000,,554,549,6101,,,,,264.0,1992-10-21,,,,49
6102,3676614,2890,2018-08-30 19:46:15.045953,,554,549,6102,,,,,55.0,1990-03-12,305.0,2019-10-01 00:00:00.000000,,35
6103,3676614,2136,2018-08-30 19:46:15.045953,,554,549,6103,,,,,274.0,2008-01-18,,,,16
6104,3706523,2137,1990-01-01 00:00:00.000000,2001-01-13 00:00:00.000000,557,550,6104,6105.0,6105.0,,,34.0,1990-01-01,60.0,2003-04-16 00:00:00.000000,,2
6105,1628800,2137,2001-01-14 00:00:00.000000,,554,549,6105,,,,,93.0,2000-07-02,,,,40
6106,2318065,2138,1990-01-01 00:00:00.000000,2004-12-12 00:00:00.000000,557,550,6106,6107.0,6107.0,,,34.0,1990-01-01,101.0,2010-07-04 00:00:00.000000,,2
6107,2495924,2138,2004-12-13 00:00:00.000000,2008-05-18 00:00:00.000000,557,550,6107,6108.0,6108.0,,,216.0,1996-11-22,167.0,2012-01-16 00:00:00.000000,,32
6108,3277673,2138,2008-05-19 00:00:00.000000,,554,549,6108,,,,,14.0,1997-02-17,274.0,2000-05-20 00:00:00.000000,,33
6109,2732346,3206,1998-09-18 00:00:00.000000,2013-07-11 00:00:00.000000,557,550,6109,6110.0,6110.0,,,185.0,1990-09-12,325.0,2019-12-24 00:00:00.000000,,22
6110,3776765,3206,2013-07-12 00:00:00.000000,,554,549,6110,,,,,310.0,1998-01-17,,,,45
6111,2732346,2139,1998-09-18 00:00:00.000000,2013-07-11 00:00:00.000000,557,550,6111,6112.0,6112.0,,,184.0,1991-02-02,330.0,2014-08-17 00:00:00.000000,2019-02-02 00:00:00.000000,1
6112,3776765,2139,2013-07-12 00:00:00.000000,,554,549,6112,,,,,139.0,1997-08-10,62.0,2013-04-16 00:00:00.000000,,15
6113,2368748,4276,1998-11-24 00:00:00.000000,2009-10-04 00:00:00.000000,557,550,6113,6114.0,6114.0,,,278.0,1993-01-31,25.0,2009-10-04 00:00:00.000000,,34
6114,3311934,4276,2009-10-05 00:00:00.000000,,554,549,6114,,,,,274.0,2007-06-28,319.0,2017-02-27 00:00:00.000000,,16
6115,2368748,2147,1998-11-24 00:00:00.000000,2009-10-04 00:00:00.000000,557,550,6115,6116.0,6116.0,,,103.0,1995-02-26,,,2016-06-12 00:00:00.000000,41
6116,3311934,2147,2009-10-05 00:00:00.000000,,554,549,6116,,,,,129.0,2008-03-05,64.0,2015-02-20 00:00:00.000000,,42
6117,3342460,2149,2007-01-17 19:46:15.045953,,554,549,6117,,,,,168.0,1990-02-12,,,,32
6118,3240512,4656,2007-01-17 19:46:15.045953,2013-12-23 00:00:00.000000,557,550,6118,6119.0,6119.0,,,322.0,2002-07-02,,,,1
6119,2618457,4656,2013-12-24 00:00:00.000000,2015-07-16 19:46:15.045953,557,550,6119,,,,,326.0,1994-01-11,237.0,2019-03-23 19:46:15.045953,,16
6120,3342460,3115,2007-01-17 19:46:15.045953,,554,549,6120,,,,,332.0,2000-07-20,,,,18
6121,3342460,3518,2007-01-17 19:46:15.045953,,554,549,6121,,,,,59.0,1991-09-17,,,,20
6122,3342460,4492,2007-01-17 19:46:15.045953,,554,549,6122,,,,,170.0,2003-08-24,110.0,2014-03-19 00:00:00.000000,,30
6123,3342460,4614,2007-01-17 19:46:15.045953,,554,549,6123,,,,,216.0,2004-02-16,113.0,2019-07-23 00:00:00.000000,,32
6124,1902725,2151,1990-01-01 00:00:00.000000,1993-01-23 19:46:15.045953,557,550,6124,,,,,34.0,1990-01-01,,,,2
6125,2153043,2153,1990-01-01 00:00:00.000000,2010-08-29 19:46:15.045953,557,550,6125,,,,,34.0,1990-01-01,162.0,2017-06-11 19:46:15.045953,,2
6126,2153043,4133,1990-01-01 00:00:00.000000,2010-08-29 19:46:15.045953,557,550,6126,,,,,34.0,1990-01-01,,,,2
6127,2153043,4410,1990-01-01 00:00:00.000000,2010-08-29 19:46:15.045953,557,550,6127,,,,,34.0,1990-01-01,44.0,2014-07-17 19:46:15.045953,,2
6128,2153043,4454,1990-01-01 00:00:00.000000,2010-08-29 19:46:15.045953,557,550,6128,,,,,34.0,1990-01-01,3.0,2018-12-02 19:46:15.045953,,2
6129,3762808,2157,1993-03-30 19:46:15.045953,,554,549,6129,,,,,257.0,1991-07-10,,,,30
6130,3275830,2408,1993-03-30 19:46:15.045953,2010-04-09 00:00:00.000000,557,550,6130,6131.0,6131.0,,,313.0,1992-03-14,247.0,2017-09-28 00:00:00.000000,,22
6131,3761489,2408,2010-04-10 00:00:00.000000,,554,549,6131,,,,,183.0,1992-08-16,,,,11
6132,2489958,2158,1990-01-01 00:00:00.000000,,554,549,6132,,,,,34.0,1990-01-01,,,,2
6133,2703619,2164,1990-01-01 00:00:00.000000,1990-02-14 00:00:00.000000,557,550,6133,6134.0,6134.0,,,34.0,1990-01-01,,,2001-02-23 00:00:00.000000,2
6134,3720943,2164,1990-02-15 00:00:00.000000,,554,549,6134,,,,,34.0,1990-01-01,,,,2
6135,2703619,3356,1990-01-01 00:00:00.000000,1990-02-14 00:00:00.000000,557,550,6135,6136.0,6136.0,,,34.0,1990-01-01,179.0,2014-04-29 00:00:00.000000,,2
6136,3720943,3356,1990-02-15 00:00:00.000000,,554,549,6136,,,,,153.0,1990-01-18,,,,30
6137,3719736,2167,1990-01-01 00:00:00.000000,,554,549,6137,,,,,34.0,1990-01-01,,,,2
6138,3045205,2168,1990-01-01 00:00:00.000000,2014-06-28 00:00:00.000000,557,550,6138,6139.0,6139.0,,,34.0,1990-01-01,,,,2
6139,3002568,2168,2014-06-29 00:00:00.000000,2016-06-27 00:00:00.000000,557,550,6139,6140.0,6140.0,,,238.0,2007-08-29,,,,22
6140,2319331,2168,2016-06-28 00:00:00.000000,,554,549,6140,,,,,14.0,1991-10-16,183.0,2008-06-18 00:00:00.000000,,33
6141,3045205,2803,1990-01-01 00:00:00.000000,2014-06-28 00:00:00.000000,557,550,6141,6142.0,6142.0,,,34.0,1990-01-01,,,,2
6142,3002568,2803,2014-06-29 00:00:00.000000,2016-06-27 00:00:00.000000,557,550,6142,6143.0,6143.0,,,314.0,2007-11-30,269.0,2020-05-17 00:00:00.000000,,48
6143,2319331,2803,2016-06-28 00:00:00.000000,,554,549,6143,,,,,265.0,1990-12-11,,,,7
6144,2332254,2169,1999-03-03 19:46:15.045953,2014-03-31 00:00:00.000000,557,550,6144,6145.0,6145.0,,,238.0,1993-08-10,,,,22
6145,3176249,2169,2014-04-01 00:00:00.000000,2015-12-12 00:00:00.000000,557,550,6145,6146.0,6146.0,,,328.0,1994-01-23,292.0,2019-10-29 00:00:00.000000,,10
6146,3647844,2169,2015-12-13 00:00:00.000000,,554,549,6146,,,,,118.0,2009-08-14,,,,17
6147,2866977,2173,1990-01-01 00:00:00.000000,,554,549,6147,,,,,34.0,1990-01-01,,,,2
6148,2866977,4597,1990-01-01 00:00:00.000000,2025-02-09 19:46:15.045953,557,550,6148,,,,,34.0,1990-01-01,,,,2
6149,3633864,2174,1995-12-07 00:00:00.000000,,554,549,6149,,,,,150.0,1990-08-16,,,,29
6150,3759406,2175,1990-01-01 00:00:00.000000,2011-01-05 00:00:00.000000,557,550,6150,6151.0,6151.0,,,34.0,1990-01-01,,,,2
6151,3133705,2175,2011-01-06 00:00:00.000000,2013-12-20 00:00:00.000000,557,550,6151,6152.0,6152.0,,,334.0,2000-12-06,,,2020-10-02 00:00:00.000000,5
6152,1176225,2175,2013-12-21 00:00:00.000000,2015-06-24 19:46:15.045953,557,550,6152,,,,,323.0,1991-11-29,220.0,2019-04-15 19:46:15.045953,,40
6153,3759406,4327,1990-01-01 00:00:00.000000,2011-01-05 00:00:00.000000,557,550,6153,6154.0,6154.0,,,34.0,1990-01-01,,,,2
6154,3133705,4327,2011-01-06 00:00:00.000000,2013-12-20 00:00:00.000000,557,550,6154,6155.0,6155.0,,,4.0,2003-10-19,,,2017-02-17 00:00:00.000000,32
6155,1176225,4327,2013-12-21 00:00:00.000000,2015-06-24 19:46:15.045953,557,550,6155,,,,,33.0,1993-07-16,,,2019-04-18 19:46:15.045953,44
6156,2985098,2178,1990-11-10 19:46:15.045953,,554,549,6156,,,,,228.0,1990-07-19,,,,13
6157,2599985,2179,1990-01-01 00:00:00.000000,,554,549,6157,,,,,34.0,1990-01-01,,,,2
6158,3379995,2184,1990-01-01 00:00:00.000000,2014-10-31 00:00:00.000000,557,550,6158,6159.0,6159.0,,,34.0,1990-01-01,64.0,2019-04-23 00:00:00.000000,,2
6159,3716983,2184,2014-11-01 00:00:00.000000,,554,549,6159,,,,,195.0,2000-10-23,252.0,2003-06-27 00:00:00.000000,,24
6160,2122930,2630,1990-01-01 00:00:00.000000,1996-04-13 19:46:15.045953,557,550,6160,,,,,34.0,1990-01-01,32.0,2017-09-11 19:46:15.045953,,2
6161,2220617,2924,1990-01-01 00:00:00.000000,2020-09-02 00:00:00.000000,557,550,6161,6162.0,6162.0,,,34.0,1990-01-01,146.0,2020-10-07 00:00:00.000000,,2
6162,2372541,2924,2020-09-03 00:00:00.000000,,554,549,6162,,,,,99.0,2003-04-17,,,,8
6163,2122930,2187,1990-01-01 00:00:00.000000,1996-04-13 19:46:15.045953,557,550,6163,,,,,34.0,1990-01-01,,,,2
6164,2122930,3142,1990-01-01 00:00:00.000000,1996-04-13 19:46:15.045953,557,550,6164,,,,,34.0,1990-01-01,,,,2
6165,646484,2191,1990-01-01 00:00:00.000000,2020-06-15 00:00:00.000000,557,550,6165,6166.0,6166.0,,,34.0,1990-01-01,264.0,2020-09-22 00:00:00.000000,,2
6166,3411612,2191,2020-06-16 00:00:00.000000,2020-11-26 00:00:00.000000,557,550,6166,6167.0,6167.0,,,250.0,1993-04-18,,,,7
6167,2687149,2191,2020-11-27 00:00:00.000000,,554,549,6167,,,,,58.0,2000-12-09,,,,34
6168,646484,2287,1990-01-01 00:00:00.000000,2020-06-15 00:00:00.000000,557,550,6168,6169.0,6169.0,,,34.0,1990-01-01,,,,2
6169,3411612,2287,2020-06-16 00:00:00.000000,2020-11-26 00:00:00.000000,557,550,6169,6170.0,6170.0,,,14.0,2007-05-20,108.0,2020-12-22 00:00:00.000000,,33
6170,2687149,2287,2020-11-27 00:00:00.000000,,554,549,6170,,,,,82.0,1998-01-24,297.0,2014-12-05 00:00:00.000000,,25
6171,3415220,2193,1990-01-01 00:00:00.000000,2004-08-13 19:46:15.045953,557,550,6171,,,,,34.0,1990-01-01,,,,2
6172,2603971,2194,1990-01-01 00:00:00.000000,,554,549,6172,,,,,34.0,1990-01-01,134.0,2013-12-25 00:00:00.000000,,2
6173,2603971,4520,1990-01-01 00:00:00.000000,,554,549,6173,,,,,34.0,1990-01-01,,,,2
6174,2675970,2195,1990-01-01 00:00:00.000000,,554,549,6174,,,,,34.0,1990-01-01,,,,2
6175,2970933,2198,1990-01-01 00:00:00.000000,2010-02-11 00:00:00.000000,557,550,6175,6176.0,6176.0,,,34.0,1990-01-01,318.0,2020-07-09 00:00:00.000000,,2
