KodID,IsID,KdIDRiik,KodKehtibAlates,KodKehtibKuni,DokIDAlguseAlus,DokIDLopuAlus,KdIDStaatus,IAsIDLooja,IAsIDMuutja,LoodiKpv,MuudetiKpv,KustutatiKpv,AsID
3767,3767,100,2016-05-23 00:00:00.000000,,12630,,549,154.0,,1966-12-25,,,41
3768,3768,99,2024-01-02 19:46:15.045953,,12631,,549,7.0,,2016-01-28,,,42
3769,3769,100,1990-07-24 00:00:00.000000,,12632,,549,257.0,,1953-07-27,,,30
3770,3770,100,1978-11-19 00:00:00.000000,,12633,,549,301.0,282.0,1974-02-21,1999-09-13 00:00:00.000000,,47
3771,3771,100,1986-03-06 00:00:00.000000,1992-10-01 00:00:00.000000,12634,12635.0,550,265.0,44.0,1985-02-13,1992-10-01 00:00:00.000000,1992-10-01 00:00:00.000000,7
3772,3772,65,2023-09-28 19:46:15.045953,,12636,,549,41.0,158.0,1987-02-14,2001-05-13 00:00:00.000000,,46
3773,3773,100,1988-12-11 00:00:00.000000,,12637,,549,43.0,216.0,1967-06-28,1986-04-22 00:00:00.000000,,44
3774,3774,63,2025-04-13 19:46:15.045953,,12638,,549,106.0,,1967-07-01,,,50
3775,3775,100,2017-10-07 00:00:00.000000,,12639,,549,51.0,,1960-03-03,,,46
3776,3776,250,2025-03-23 19:46:15.045953,,12640,,549,248.0,,2009-03-08,,,48
3777,3777,100,1968-11-29 00:00:00.000000,,12641,,549,255.0,,1951-04-22,,,36
3778,3778,100,1966-06-05 00:00:00.000000,2010-07-28 00:00:00.000000,12642,12643.0,550,23.0,290.0,1952-03-04,2010-07-28 00:00:00.000000,,45
3779,3779,89,2023-01-13 19:46:15.045953,,12644,,549,322.0,,1999-04-03,,,1
3780,3780,100,1977-02-11 00:00:00.000000,,12645,,549,51.0,,1974-02-04,,,46
3781,3781,275,2024-04-04 19:46:15.045953,,12646,,549,238.0,281.0,1969-04-13,1977-07-31 00:00:00.000000,,22
3782,3782,87,2024-10-15 19:46:15.045953,,12647,,549,84.0,,1970-10-16,,,6
3783,3783,124,2024-07-20 19:46:15.045953,,12648,,549,252.0,,2012-12-11,,,12
3784,3784,277,2021-09-29 19:46:15.045953,,12649,,549,326.0,263.0,2016-05-27,2024-08-30 00:00:00.000000,,16
3785,3785,100,1981-02-18 00:00:00.000000,1989-02-24 00:00:00.000000,12650,12651.0,550,75.0,158.0,1976-10-13,1989-02-24 00:00:00.000000,,45
3786,3786,100,2002-11-25 00:00:00.000000,,12652,,549,109.0,,1961-08-23,,,6
3787,3787,238,1999-12-12 19:46:15.045953,,12653,,549,264.0,335.0,1971-01-10,1996-08-31 00:00:00.000000,,49
3788,3788,100,1978-10-22 00:00:00.000000,,12654,,549,161.0,,1971-04-11,,,13
3789,3789,100,2009-05-25 00:00:00.000000,,12655,,549,135.0,190.0,1999-07-21,2020-09-29 00:00:00.000000,,25
3790,3790,100,2013-05-01 00:00:00.000000,,12656,,549,127.0,37.0,1976-08-14,1983-11-14 00:00:00.000000,,18
3791,3791,128,2003-03-22 19:46:15.045953,,12657,,549,153.0,1.0,1963-12-11,2000-11-09 00:00:00.000000,,30
3792,3792,47,2023-02-12 19:46:15.045953,,12658,,549,209.0,,1987-11-28,,,7
3793,3793,178,2012-07-17 19:46:15.045953,,12659,,549,283.0,,1963-04-05,,,22
3794,3794,100,1957-11-08 00:00:00.000000,,12660,,549,261.0,,1952-09-04,,,26
3795,3795,100,2014-01-29 00:00:00.000000,,12661,,549,202.0,155.0,2011-06-22,2015-11-27 00:00:00.000000,,26
3796,3796,100,2024-07-07 00:00:00.000000,,12662,,549,44.0,,1971-02-06,,,46
3797,3797,100,2017-01-12 00:00:00.000000,,12663,,549,283.0,212.0,1967-10-30,1994-09-01 00:00:00.000000,,22
3798,3798,199,2022-11-08 19:46:15.045953,,12664,,549,19.0,283.0,1975-06-20,2001-05-09 00:00:00.000000,,22
3799,3799,100,1982-09-23 00:00:00.000000,2012-10-06 00:00:00.000000,12665,12666.0,550,30.0,128.0,1968-11-13,2012-10-06 00:00:00.000000,,19
3800,3800,100,1998-01-30 00:00:00.000000,,12667,,549,60.0,,1959-08-30,,,47
3801,3801,100,1951-01-18 00:00:00.000000,,12668,,549,25.0,,1950-07-23,,,7
3802,3802,100,1975-11-18 00:00:00.000000,,12669,,549,98.0,,1956-10-12,,,22
3803,3803,100,2001-11-25 00:00:00.000000,2012-06-25 00:00:00.000000,12670,12671.0,550,77.0,149.0,1966-07-18,2012-06-25 00:00:00.000000,,9
3804,3804,209,2017-10-28 19:46:15.045953,,12672,,549,122.0,,1993-12-31,,,26
3805,3805,59,2004-11-01 19:46:15.045953,,12673,,549,220.0,85.0,1996-11-20,2003-06-28 00:00:00.000000,,24
3806,3806,100,1953-10-05 00:00:00.000000,,12674,,549,239.0,156.0,1950-05-12,2011-05-10 00:00:00.000000,,7
3807,3807,100,2000-03-14 00:00:00.000000,,12675,,549,195.0,,1996-06-17,,,24
3808,3808,100,1993-02-18 00:00:00.000000,,12676,,549,51.0,,1957-02-06,,,46
3809,3809,207,2016-08-24 19:46:15.045953,,12677,,549,186.0,,2008-08-31,,,33
3810,3810,100,2023-04-21 00:00:00.000000,,12678,,549,161.0,,1994-08-27,,,13
3811,3811,123,2006-01-18 19:46:15.045953,,12679,,549,211.0,81.0,1971-04-07,1998-12-25 00:00:00.000000,,44
3812,3812,202,2019-11-03 19:46:15.045953,2025-02-22 19:46:15.045953,12680,12681.0,550,176.0,223.0,1961-02-02,2025-02-22 19:46:15.045953,,20
3813,3813,70,2024-01-08 19:46:15.045953,,12682,,549,332.0,81.0,2018-05-01,2022-02-18 00:00:00.000000,,18
3814,3814,100,1972-04-06 00:00:00.000000,,12683,,549,318.0,10.0,1960-11-23,1987-10-26 00:00:00.000000,,34
3815,3815,117,2017-04-17 19:46:15.045953,,12684,,549,168.0,,1994-06-29,,,32
3816,3816,197,2025-01-15 19:46:15.045953,,12685,,549,6.0,58.0,2017-03-04,2023-09-20 00:00:00.000000,,4
3817,3817,100,1961-09-19 00:00:00.000000,,12686,,549,258.0,253.0,1961-05-15,1966-04-30 00:00:00.000000,,30
3818,3818,47,2025-01-09 19:46:15.045953,,12687,,549,296.0,,1955-11-25,,,28
3819,3819,100,2003-07-30 00:00:00.000000,2017-12-15 00:00:00.000000,12688,12689.0,550,270.0,214.0,1958-05-29,2017-12-15 00:00:00.000000,,33
3820,3820,100,2003-03-07 00:00:00.000000,,12690,,549,214.0,,1989-11-21,,,14
3821,3821,100,1965-09-12 00:00:00.000000,,12691,,549,11.0,,1955-05-19,,,10
3822,3822,115,2021-01-31 19:46:15.045953,,12692,,549,7.0,145.0,2010-01-24,2016-10-23 00:00:00.000000,,42
3823,3823,100,1962-12-13 00:00:00.000000,2017-05-25 00:00:00.000000,12693,12694.0,550,345.0,121.0,1957-10-23,2017-05-25 00:00:00.000000,,9
3824,3824,127,2021-02-24 19:46:15.045953,2023-04-06 19:46:15.045953,12695,12696.0,550,158.0,89.0,1959-07-19,2023-04-06 19:46:15.045953,,48
3825,3825,100,1988-01-08 00:00:00.000000,,12697,,549,133.0,283.0,1987-08-30,1990-08-19 00:00:00.000000,,36
3826,3826,217,2021-11-16 19:46:15.045953,,12698,,549,69.0,,2021-03-03,,,19
3827,3827,224,2022-07-25 19:46:15.045953,,12699,,549,114.0,171.0,1998-06-12,2019-06-26 00:00:00.000000,,7
3828,3828,100,1988-05-13 00:00:00.000000,,12700,,549,314.0,,1978-06-06,,,48
3829,3829,100,2000-07-05 00:00:00.000000,2001-05-26 00:00:00.000000,12701,12702.0,550,279.0,209.0,1987-06-01,2001-05-26 00:00:00.000000,,50
3830,3830,199,2024-05-24 19:46:15.045953,,12703,,549,110.0,,2002-08-21,,,29
3831,3831,100,1998-12-28 00:00:00.000000,2003-03-08 00:00:00.000000,12704,12705.0,550,332.0,64.0,1957-11-27,2003-03-08 00:00:00.000000,,18
3832,3832,100,1977-09-08 00:00:00.000000,1980-04-17 00:00:00.000000,12706,12707.0,550,117.0,234.0,1952-11-04,1980-04-17 00:00:00.000000,,38
3833,3833,182,1999-08-12 19:46:15.045953,,12708,,549,317.0,,1980-11-14,,,35
3834,3834,100,1968-12-25 00:00:00.000000,,12709,,549,71.0,14.0,1951-01-23,1994-01-04 00:00:00.000000,,13
3835,3835,100,1987-02-07 00:00:00.000000,2024-09-26 00:00:00.000000,12710,12711.0,550,210.0,157.0,1975-01-04,2024-09-26 00:00:00.000000,,6
3836,3836,100,1960-08-31 00:00:00.000000,,12712,,549,176.0,,1953-08-03,,,20
3837,3837,100,2024-07-24 00:00:00.000000,,12713,,549,242.0,,1995-04-23,,,4
3838,3838,271,2005-07-24 19:46:15.045953,,12714,,549,99.0,,2004-08-16,,,8
3839,3839,266,2023-04-12 19:46:15.045953,,12715,,549,277.0,,1982-09-20,,,20
3840,3840,100,1983-07-02 00:00:00.000000,,12716,,549,68.0,,1951-12-07,,,37
3841,3841,178,2014-10-27 19:46:15.045953,,12717,,549,28.0,75.0,1979-12-26,1981-04-09 00:00:00.000000,,13
3842,3842,135,2020-04-10 19:46:15.045953,,12718,,549,156.0,,1961-04-14,,,37
3843,3843,136,2021-01-30 19:46:15.045953,,12719,,549,201.0,,1968-11-25,,,4
3844,3844,100,2024-05-09 00:00:00.000000,,12720,,549,316.0,,1989-06-23,,,6
3845,3845,259,2024-07-15 19:46:15.045953,,12721,,549,36.0,248.0,1961-05-20,2008-03-25 00:00:00.000000,,12
3846,3846,100,1972-10-25 00:00:00.000000,1993-07-07 00:00:00.000000,12722,12723.0,550,283.0,238.0,1963-04-05,1993-07-07 00:00:00.000000,,22
3847,3847,153,2018-04-27 19:46:15.045953,,12724,,549,220.0,,1999-07-10,,,24
3848,3848,100,2011-04-22 00:00:00.000000,2022-01-28 00:00:00.000000,12725,12726.0,550,25.0,194.0,1956-08-18,2022-01-28 00:00:00.000000,,7
3849,3849,275,2012-10-08 19:46:15.045953,2017-07-31 19:46:15.045953,12727,12728.0,550,257.0,238.0,1952-07-09,2017-07-31 19:46:15.045953,,30
3850,3850,100,1962-07-04 00:00:00.000000,,12729,,549,81.0,,1954-06-13,,,19
3851,3851,100,1952-02-09 00:00:00.000000,1979-12-08 00:00:00.000000,12730,12731.0,550,308.0,71.0,1951-03-24,1979-12-08 00:00:00.000000,,19
3852,3852,100,2016-07-14 00:00:00.000000,,12732,,549,91.0,233.0,1983-03-13,2005-12-26 00:00:00.000000,,46
3853,3853,100,2023-03-27 00:00:00.000000,,12733,,549,179.0,,1997-08-15,,,46
3854,3854,100,1985-04-09 00:00:00.000000,,12734,,549,147.0,152.0,1951-08-09,1979-07-23 00:00:00.000000,,17
3855,3855,100,1970-03-01 00:00:00.000000,,12735,,549,340.0,190.0,1957-08-31,2021-08-27 00:00:00.000000,,37
3856,3856,100,1977-04-24 00:00:00.000000,,12736,,549,96.0,,1976-03-28,,,4
3857,3857,100,2008-02-14 00:00:00.000000,,12737,,549,257.0,,1995-02-16,,,30
3858,3858,135,2025-01-26 19:46:15.045953,,12738,,549,237.0,14.0,1981-01-14,1993-11-18 00:00:00.000000,,13
3859,3859,100,2008-05-26 00:00:00.000000,,12739,,549,277.0,,1987-09-30,,,20
3860,3860,100,1967-07-28 00:00:00.000000,1969-01-04 00:00:00.000000,12740,12741.0,550,110.0,44.0,1955-03-04,1969-01-04 00:00:00.000000,,29
3861,3861,100,1953-12-15 00:00:00.000000,,12742,,549,150.0,,1953-09-26,,,29
3862,3862,100,1980-05-28 00:00:00.000000,,12743,,549,205.0,,1974-07-24,,,9
3863,3863,100,1982-04-30 00:00:00.000000,,12744,,549,283.0,202.0,1979-09-22,2010-07-06 00:00:00.000000,,22
3864,3864,126,2015-01-27 19:46:15.045953,2016-10-10 19:46:15.045953,12745,12746.0,550,242.0,1.0,1988-07-24,2016-10-10 19:46:15.045953,,4
3865,3865,100,2025-03-15 00:00:00.000000,,12747,,549,11.0,,1998-01-12,,,10
3866,3866,100,2003-07-09 00:00:00.000000,,12748,,549,161.0,,1974-10-05,,,13
3867,3867,100,2008-09-26 00:00:00.000000,,12749,,549,159.0,329.0,1972-07-24,1990-02-16 00:00:00.000000,,2
3868,3868,224,2022-04-20 19:46:15.045953,2023-06-13 19:46:15.045953,12750,12751.0,550,198.0,9.0,1969-03-05,2023-06-13 19:46:15.045953,,9
3869,3869,59,2022-03-05 19:46:15.045953,,12752,,549,343.0,135.0,2016-06-27,2021-01-02 00:00:00.000000,,6
3870,3870,100,2019-08-06 00:00:00.000000,,12753,,549,33.0,,1999-06-21,,,44
3871,3871,100,1964-01-10 00:00:00.000000,2011-09-12 00:00:00.000000,12754,12755.0,550,134.0,97.0,1953-01-25,2011-09-12 00:00:00.000000,2011-09-12 00:00:00.000000,8
3872,3872,190,1994-02-17 19:46:15.045953,,12756,,549,211.0,,1974-05-27,,,44
3873,3873,100,2023-04-13 00:00:00.000000,,12757,,549,304.0,,2010-06-26,,,13
3874,3874,100,1963-09-22 00:00:00.000000,,12758,,549,45.0,247.0,1960-02-03,1976-08-11 00:00:00.000000,,36
3875,3875,100,2019-10-19 00:00:00.000000,,12759,,549,290.0,29.0,2016-08-29,2022-10-14 00:00:00.000000,,19
3876,3876,226,2023-12-06 19:46:15.045953,,12760,,549,150.0,,2011-04-20,,,29
3877,3877,100,1958-12-02 00:00:00.000000,,12761,,549,219.0,,1952-11-10,,,21
3878,3878,100,1953-12-31 00:00:00.000000,,12762,,549,44.0,150.0,1950-08-23,1991-04-27 00:00:00.000000,,46
3879,3879,110,2025-02-03 19:46:15.045953,,12763,,549,326.0,170.0,1995-06-09,1995-09-07 00:00:00.000000,,16
3880,3880,100,1990-05-07 00:00:00.000000,,12764,,549,44.0,242.0,1986-11-10,2017-09-11 00:00:00.000000,,46
3881,3881,100,2008-06-30 00:00:00.000000,,12765,,549,86.0,51.0,1987-10-14,1989-03-07 00:00:00.000000,,42
3882,3882,100,2000-05-20 00:00:00.000000,,12766,,549,102.0,,1969-10-10,,,42
3883,3883,128,2021-05-17 19:46:15.045953,,12767,,549,110.0,,1971-09-04,,,29
3884,3884,100,2000-09-04 00:00:00.000000,,12768,,549,112.0,208.0,1988-08-12,2004-09-25 00:00:00.000000,,30
3885,3885,100,1969-11-16 00:00:00.000000,,12769,,549,326.0,,1964-08-04,,,16
3886,3886,100,2020-07-12 00:00:00.000000,,12770,,549,331.0,56.0,1991-08-24,1996-03-16 00:00:00.000000,,32
3887,3887,222,2022-12-20 19:46:15.045953,2025-04-12 19:46:15.045953,12771,12772.0,550,84.0,75.0,1979-05-15,2025-04-12 19:46:15.045953,,6
3888,3888,100,1958-12-23 00:00:00.000000,2018-04-07 00:00:00.000000,12773,12774.0,550,81.0,71.0,1958-12-04,2018-04-07 00:00:00.000000,,19
3889,3889,100,1952-01-25 00:00:00.000000,,12775,,549,194.0,189.0,1951-10-19,1979-11-10 00:00:00.000000,,45
3890,3890,126,2024-06-17 19:46:15.045953,,12776,,549,299.0,,1967-09-14,,,29
3891,3891,107,2023-02-19 19:46:15.045953,,12777,,549,150.0,255.0,1957-07-03,2014-11-01 00:00:00.000000,,29
3892,3892,100,1954-01-18 00:00:00.000000,1996-06-23 00:00:00.000000,12778,12779.0,550,81.0,12.0,1951-01-14,1996-06-23 00:00:00.000000,,19
3893,3893,100,1973-12-27 00:00:00.000000,,12780,,549,98.0,,1950-07-29,,,22
3894,3894,100,1994-01-19 00:00:00.000000,,12781,,549,43.0,141.0,1966-09-08,2013-01-18 00:00:00.000000,,44
3895,3895,100,2014-10-27 00:00:00.000000,,12782,,549,98.0,,1973-06-07,,,22
3896,3896,100,1981-01-29 00:00:00.000000,,12783,,549,261.0,,1953-08-21,,,26
3897,3897,100,1953-05-31 00:00:00.000000,,12784,,549,335.0,305.0,1950-11-24,1960-10-24 00:00:00.000000,,50
3898,3898,150,2019-04-01 19:46:15.045953,2025-03-21 19:46:15.045953,12785,12786.0,550,230.0,333.0,2002-07-09,2025-03-21 19:46:15.045953,,24
3899,3899,100,1976-08-22 00:00:00.000000,,12787,,549,335.0,196.0,1953-04-05,2016-11-27 00:00:00.000000,,50
3900,3900,45,2017-05-01 19:46:15.045953,,12788,,549,134.0,,1975-08-11,,,8
3901,3901,100,1966-10-08 00:00:00.000000,,12789,,549,139.0,114.0,1960-11-16,1978-09-15 00:00:00.000000,,15
3902,3902,163,2023-07-15 19:46:15.045953,,12790,,549,246.0,204.0,2010-04-07,2018-01-08 00:00:00.000000,,48
3903,3903,100,1983-01-29 00:00:00.000000,,12791,,549,117.0,,1953-08-12,,,38
3904,3904,75,2025-03-10 19:46:15.045953,2025-03-26 19:46:15.045953,12792,12793.0,550,156.0,129.0,1991-09-30,2025-03-26 19:46:15.045953,,37
3905,3905,100,2014-03-30 00:00:00.000000,,12794,,549,267.0,57.0,1966-12-07,1992-11-24 00:00:00.000000,,29
3906,3906,69,2017-01-14 19:46:15.045953,,12795,,549,198.0,,1972-06-10,,,9
3907,3907,100,1982-06-13 00:00:00.000000,,12796,,549,340.0,,1975-06-10,,,37
3908,3908,100,1962-10-30 00:00:00.000000,,12797,,549,109.0,68.0,1958-09-23,1978-07-05 00:00:00.000000,,6
3909,3909,100,1971-06-13 00:00:00.000000,,12798,,549,100.0,,1965-02-04,,,46
3910,3910,100,1959-12-30 00:00:00.000000,,12799,,549,77.0,205.0,1952-12-13,2007-08-13 00:00:00.000000,,9
3911,3911,100,1951-11-23 00:00:00.000000,,12800,,549,100.0,51.0,1950-08-21,1960-03-03 00:00:00.000000,,46
3912,3912,100,2020-12-17 00:00:00.000000,,12801,,549,29.0,336.0,2011-08-23,2013-09-04 00:00:00.000000,,22
3913,3913,100,1956-04-20 00:00:00.000000,,12802,,549,88.0,176.0,1951-04-21,1982-03-12 00:00:00.000000,,42
3914,3914,106,2005-03-18 19:46:15.045953,,12803,,549,54.0,,2001-03-26,,,35
3915,3915,100,1965-02-03 00:00:00.000000,,12804,,549,280.0,,1951-08-12,,,31
3916,3916,100,1972-08-22 00:00:00.000000,,12805,,549,159.0,,1963-09-17,,,2
3917,3917,100,1971-01-07 00:00:00.000000,,12806,,549,203.0,56.0,1951-05-02,1974-09-22 00:00:00.000000,,17
3918,3918,100,2017-07-13 00:00:00.000000,,12807,,549,201.0,,2006-11-24,,,4
3919,3919,100,1981-10-22 00:00:00.000000,,12808,,549,297.0,156.0,1950-12-11,1971-07-04 00:00:00.000000,,20
3920,3920,95,2025-03-09 19:46:15.045953,,12809,,549,47.0,,1963-01-20,,,31
3921,3921,203,1993-11-04 19:46:15.045953,,12810,,549,326.0,31.0,1991-06-17,2011-12-19 00:00:00.000000,,16
3922,3922,45,2025-04-13 19:46:15.045953,,12811,,549,159.0,266.0,1957-08-25,2003-11-20 00:00:00.000000,,2
3923,3923,100,1998-01-12 00:00:00.000000,,12812,,549,214.0,,1952-08-03,,,14
3924,3924,261,1996-08-25 19:46:15.045953,2013-09-24 19:46:15.045953,12813,12814.0,550,77.0,135.0,1993-06-21,2013-09-24 19:46:15.045953,,9
3925,3925,100,1980-10-16 00:00:00.000000,1994-06-29 00:00:00.000000,12815,12816.0,550,76.0,168.0,1963-03-14,1994-06-29 00:00:00.000000,,39
3926,3926,100,1996-08-18 00:00:00.000000,,12817,,549,187.0,,1987-02-25,,,5
3927,3927,100,2014-01-29 00:00:00.000000,,12818,,549,301.0,100.0,1998-09-18,2006-03-13 00:00:00.000000,,47
3928,3928,100,1967-11-22 00:00:00.000000,,12819,,549,181.0,328.0,1961-10-13,1973-02-27 00:00:00.000000,,28
3929,3929,100,1993-03-12 00:00:00.000000,,12820,,549,176.0,116.0,1952-09-19,1965-05-01 00:00:00.000000,,20
3930,3930,100,1992-10-14 00:00:00.000000,,12821,,549,12.0,87.0,1981-02-23,1996-12-17 00:00:00.000000,,24
3931,3931,100,1980-10-04 00:00:00.000000,,12822,,549,340.0,4.0,1974-08-28,2007-07-22 00:00:00.000000,,37
3932,3932,100,2000-03-19 00:00:00.000000,2011-05-01 00:00:00.000000,12823,12824.0,550,162.0,65.0,1954-07-07,2011-05-01 00:00:00.000000,,24
3933,3933,51,2024-12-10 19:46:15.045953,,12825,,549,271.0,,1958-12-02,,,25
3934,3934,100,2014-08-31 00:00:00.000000,,12826,,549,30.0,,1998-02-13,,,19
3935,3935,100,2016-12-14 00:00:00.000000,,12827,,549,145.0,79.0,2011-02-27,2022-09-25 00:00:00.000000,,22
3936,3936,65,2023-07-30 19:46:15.045953,2024-03-16 19:46:15.045953,12828,12829.0,550,304.0,205.0,2013-09-25,2024-03-16 19:46:15.045953,,13
3937,3937,182,2025-03-28 19:46:15.045953,2025-04-13 19:46:15.045953,12830,12831.0,550,296.0,9.0,2001-11-15,2025-04-13 19:46:15.045953,,28
3938,3938,162,2025-04-28 19:46:15.045953,,12832,,549,23.0,,1994-08-15,,,45
3939,3939,100,2007-07-16 00:00:00.000000,,12833,,549,283.0,,1955-12-03,,,22
3940,3940,100,1962-12-10 00:00:00.000000,,12834,,549,302.0,127.0,1956-08-23,1963-01-28 00:00:00.000000,,42
3941,3941,100,2014-10-19 00:00:00.000000,,12835,,549,218.0,68.0,1975-07-28,1995-01-01 00:00:00.000000,,13
3942,3942,97,2020-05-16 19:46:15.045953,,12836,,549,106.0,,1973-05-20,,,50
3943,3943,52,2019-05-03 19:46:15.045953,2022-12-10 19:46:15.045953,12837,12838.0,550,189.0,211.0,1992-05-09,2022-12-10 19:46:15.045953,,1
3944,3944,100,2017-09-23 00:00:00.000000,,12839,,549,133.0,246.0,2017-04-18,2024-05-12 00:00:00.000000,,36
3945,3945,100,1999-04-16 00:00:00.000000,,12840,,549,156.0,53.0,1960-09-26,2018-09-30 00:00:00.000000,,37
3946,3946,100,1981-09-18 00:00:00.000000,,12841,,549,19.0,,1970-10-14,,,22
3947,3947,179,2011-12-05 19:46:15.045953,,12842,,549,305.0,,1955-01-26,,,26
3948,3948,74,2022-09-02 19:46:15.045953,2024-07-10 19:46:15.045953,12843,12844.0,550,333.0,137.0,1962-02-11,2024-07-10 19:46:15.045953,,33
3949,3949,100,1966-11-29 00:00:00.000000,,12845,,549,66.0,326.0,1963-11-20,1976-02-21 00:00:00.000000,,39
3950,3950,100,1997-10-08 00:00:00.000000,,12846,,549,182.0,,1982-10-22,,,20
3951,3951,100,1959-07-17 00:00:00.000000,1975-09-25 00:00:00.000000,12847,12848.0,550,109.0,184.0,1956-08-27,1975-09-25 00:00:00.000000,,6
3952,3952,124,2017-01-07 19:46:15.045953,,12849,,549,137.0,92.0,1974-12-13,2008-06-04 00:00:00.000000,,30
3953,3953,100,1986-12-01 00:00:00.000000,,12850,,549,37.0,,1965-08-27,,,1
3954,3954,45,2020-11-29 19:46:15.045953,2023-04-27 19:46:15.045953,12851,12852.0,550,162.0,126.0,1983-04-29,2023-04-27 19:46:15.045953,,24
3955,3955,274,2021-03-28 19:46:15.045953,,12853,,549,148.0,,1992-08-14,,,50
3956,3956,71,2020-03-12 19:46:15.045953,,12854,,549,277.0,266.0,1975-11-18,1996-07-26 00:00:00.000000,,20
3957,3957,100,1994-06-14 00:00:00.000000,2007-07-20 00:00:00.000000,12855,12856.0,550,297.0,181.0,1955-01-13,2007-07-20 00:00:00.000000,,20
3958,3958,100,1954-10-04 00:00:00.000000,1959-12-17 00:00:00.000000,12857,12858.0,550,313.0,182.0,1952-10-19,1959-12-17 00:00:00.000000,,22
3959,3959,100,1979-06-26 00:00:00.000000,,12859,,549,218.0,121.0,1973-10-17,1989-03-13 00:00:00.000000,,13
3960,3960,100,2019-03-19 00:00:00.000000,,12860,,549,178.0,,2017-05-18,,,23
3961,3961,100,1985-03-20 00:00:00.000000,1988-03-09 00:00:00.000000,12861,12862.0,550,218.0,62.0,1959-09-25,1988-03-09 00:00:00.000000,1988-03-09 00:00:00.000000,13
3962,3962,100,1986-03-17 00:00:00.000000,,12863,,549,318.0,,1966-02-07,,,34
3963,3963,100,1994-08-09 00:00:00.000000,,12864,,549,183.0,,1962-08-15,,,11
3964,3964,100,2004-02-12 00:00:00.000000,,12865,,549,241.0,179.0,1967-12-14,1997-03-04 00:00:00.000000,,32
3965,3965,100,1962-11-23 00:00:00.000000,,12866,,549,81.0,,1952-03-25,,,19
3966,3966,100,1976-09-22 00:00:00.000000,2022-04-06 00:00:00.000000,12867,12868.0,550,265.0,205.0,1952-01-27,2022-04-06 00:00:00.000000,,7
3967,3967,100,2022-03-13 00:00:00.000000,,12869,,549,283.0,,1975-01-23,,,22
3968,3968,100,2018-08-10 00:00:00.000000,,12870,,549,223.0,29.0,2011-07-20,2025-04-19 00:00:00.000000,,49
3969,3969,100,2012-01-03 00:00:00.000000,,12871,,549,69.0,150.0,2011-09-27,2025-03-07 00:00:00.000000,,19
3970,3970,186,2012-11-23 19:46:15.045953,,12872,,549,207.0,,1982-08-23,,,36
3971,3971,192,2020-02-02 19:46:15.045953,2020-09-04 19:46:15.045953,12873,12874.0,550,34.0,80.0,1984-12-13,2020-09-04 19:46:15.045953,,2
3972,3972,100,1976-02-11 00:00:00.000000,,12875,,549,320.0,146.0,1956-09-16,1993-10-27 00:00:00.000000,,25
3973,3973,100,1990-10-13 00:00:00.000000,2014-05-11 00:00:00.000000,12876,12877.0,550,169.0,188.0,1987-12-01,2014-05-11 00:00:00.000000,,32
3974,3974,82,2021-11-09 19:46:15.045953,,12878,,549,262.0,,1964-03-05,,,3
3975,3975,38,2019-05-30 19:46:15.045953,,12879,,549,44.0,326.0,1958-01-22,1966-05-02 00:00:00.000000,,46
3976,3976,100,1986-12-30 00:00:00.000000,,12880,,549,88.0,201.0,1967-05-19,1980-02-26 00:00:00.000000,,42
3977,3977,266,1998-05-04 19:46:15.045953,,12881,,549,110.0,,1991-01-20,,,29
3978,3978,221,2019-06-11 19:46:15.045953,,12882,,549,327.0,207.0,2002-11-27,2008-11-08 00:00:00.000000,,15
3979,3979,100,1993-08-25 00:00:00.000000,,12883,,549,64.0,317.0,1971-06-30,1996-08-14 00:00:00.000000,,28
3980,3980,100,1980-08-25 00:00:00.000000,,12884,,549,109.0,,1960-02-13,,,6
3981,3981,100,1989-09-10 00:00:00.000000,,12885,,549,182.0,,1982-10-22,,,20
3982,3982,100,1990-12-11 00:00:00.000000,2010-06-19 00:00:00.000000,12886,12887.0,550,281.0,268.0,1976-10-31,2010-06-19 00:00:00.000000,,39
3983,3983,100,1985-10-11 00:00:00.000000,,12888,,549,297.0,160.0,1956-09-29,2008-05-20 00:00:00.000000,,20
3984,3984,100,1986-09-23 00:00:00.000000,,12889,,549,271.0,,1979-07-17,,,25
3985,3985,100,1969-10-22 00:00:00.000000,2011-08-03 00:00:00.000000,12890,12891.0,550,28.0,266.0,1950-11-13,2011-08-03 00:00:00.000000,,13
3986,3986,100,1965-07-06 00:00:00.000000,,12892,,549,250.0,,1954-08-30,,,7
3987,3987,100,2023-11-28 00:00:00.000000,,12893,,549,281.0,,2015-04-04,,,39
3988,3988,189,2019-07-09 19:46:15.045953,,12894,,549,107.0,171.0,1994-11-13,2023-01-02 00:00:00.000000,,1
3989,3989,100,1982-09-29 00:00:00.000000,,12895,,549,96.0,171.0,1968-10-13,1978-07-06 00:00:00.000000,,4
3990,3990,163,2024-09-10 19:46:15.045953,,12896,,549,252.0,,1990-09-19,,,12
3991,3991,112,2003-07-31 19:46:15.045953,,12897,,549,216.0,,1962-09-27,,,32
3992,3992,100,2001-06-17 00:00:00.000000,,12898,,549,194.0,95.0,1997-03-09,2002-06-10 00:00:00.000000,,45
3993,3993,100,1954-04-18 00:00:00.000000,,12899,,549,75.0,,1951-12-25,,,45
